Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id,scrap_date,scrap_time
21,Iraq,40382659,260370,,7512,,198560,,54298,507,6448,186,1718157,42547,3,07/09/2020,22:00
20,Germany,83833892,253120,1396,9403,2,227000,792,16717,223,3019,112,12383035,147709,4,07/09/2020,22:00
22,Philippines,109846266,238727,1383,3890,15,184906,230,49931,982,2173,35,2840157,25856,3,07/09/2020,22:00
23,Indonesia,274053195,196989,2880,8130,105,140652,2077,48207,,719,30,2452164,8948,3,07/09/2020,22:00
28,Ukraine,43683721,138068,2174,2877,31,62606,379,72585,177,3161,66,1693793,38774,4,07/09/2020,22:00
30,Israel,9197590,133183,2539,1026,7,105435,2958,26722,470,14480,112,2488587,270569,3,07/09/2020,22:00
24,Canada,37803020,132111,216,9146,1,116446,89,6519,54,3495,242,5781027,152925,1,07/09/2020,22:00
26,Bolivia,11701948,120769,528,7008,40,71489,1923,42272,71,10320,599,253647,21676,2,07/09/2020,22:00
25,Qatar,2807805,120348,253,205,2,117241,243,2902,59,42862,73,663648,236358,3,07/09/2020,22:00
27,Ecuador,17691529,110092,308,10576,52,91242,,8274,424,6223,598,330998,18709,2,07/09/2020,22:00
29,Kazakhstan,18817685,106361,60,1588,,99654,131,5119,221,5652,84,2571562,136657,3,07/09/2020,22:00
31,Egypt,102680252,99863,,5530,,78108,,16225,41,973,54,135000,1315,5,07/09/2020,22:00
32,Dominican Republic,10867855,99333,,1845,,72567,,24921,210,9140,170,394791,36326,1,07/09/2020,22:00
34,Panama,4327039,97043,,2086,,69661,,25296,149,22427,482,366130,84614,1,07/09/2020,22:00
38,Romania,19213213,95897,883,3926,33,40454,147,51517,465,4991,204,1945738,101271,4,07/09/2020,22:00
37,Kuwait,4282010,90387,805,546,2,81037,516,8804,90,21109,128,648051,151343,3,07/09/2020,22:00
36,Belgium,11599001,88367,542,9907,1,18565,10,59895,53,7619,854,2419095,208561,4,07/09/2020,22:00
35,Oman,5129482,87328,256,734,6,82805,399,3789,160,17025,143,309212,60281,3,07/09/2020,22:00
33,Sweden,10110920,85558,,5837,5,,,,13,8462,577,1124269,111194,4,07/09/2020,22:00
40,Guatemala,17975009,77828,145,2862,10,66584,453,8382,5,4330,159,259883,14458,1,07/09/2020,22:00
42,Netherlands,17141957,75584,797,6243,,,,,42,4409,364,1648103,96144,4,07/09/2020,22:00
41,UAE,9912198,74454,470,390,2,66533,438,7531,,7511,39,7632984,770060,3,07/09/2020,22:00
49,Morocco,36990404,73780,1386,1394,33,56096,822,16290,201,1995,38,2070053,55962,5,07/09/2020,22:00
39,Belarus,9448739,73031,172,716,5,71883,19,432,,7729,76,1591247,168408,4,07/09/2020,22:00
44,Japan,126403210,71419,,1357,,62076,,7986,211,565,11,1590895,12586,3,07/09/2020,22:00
43,Poland,37838804,71126,302,2124,4,55113,857,13889,81,1880,56,2841344,75091,4,07/09/2020,22:00
47,Honduras,9933056,64764,412,2007,1,13418,303,49339,32,6520,202,153065,15410,1,07/09/2020,22:00
46,Portugal,10191086,60507,249,1843,3,43016,63,15648,49,5937,181,2092057,205283,4,07/09/2020,22:00
56,Ethiopia,115465660,59648,976,933,15,21789,482,36926,309,517,8,1063454,9210,5,07/09/2020,22:00
45,Singapore,5858824,57044,22,27,,56408,75,609,,9736,5,2068284,353020,3,07/09/2020,22:00
50,Bahrain,1711707,55415,,200,1,50946,,4269,31,32374,117,1172808,685169,3,07/09/2020,22:00
48,Nigeria,207040354,55005,,1057,,43013,,10935,7,266,5,420543,2031,5,07/09/2020,22:00
57,Venezuela,28420705,53289,,428,,42006,,10855,105,1875,15,1805766,63537,2,07/09/2020,22:00
64,Nepal,29230931,47236,979,300,11,30677,1736,16259,,1616,10,777563,26601,3,07/09/2020,22:00
61,Costa Rica,5102666,46920,,478,,18211,,28231,200,9195,94,162780,31901,1,07/09/2020,22:00
54,Algeria,43993234,46653,289,1562,6,32985,240,12106,44,1060,36,,,5,07/09/2020,22:00
51,Ghana,31188531,44869,92,283,,43801,108,785,5,1439,9,446867,14328,5,07/09/2020,22:00
53,Armenia,2964279,44845,62,900,3,40121,32,3824,,15128,304,219177,73939,3,07/09/2020,22:00
55,Switzerland,8666305,44592,191,2014,1,37100,,5478,25,5145,232,1103149,127292,4,07/09/2020,22:00
52,Kyrgyzstan,6543604,44458,55,1060,,39960,134,3438,24,6794,162,267718,40913,3,07/09/2020,22:00
58,Uzbekistan,33557128,43893,306,352,5,41531,306,2010,219,1308,10,1377915,41062,3,07/09/2020,22:00
62,Moldova,4032192,40055,258,1074,11,27799,,11182,549,9934,266,210553,52218,4,07/09/2020,22:00
59,Afghanistan,39083884,38494,96,1415,3,30557,20,6522,93,985,36,105053,2688,3,07/09/2020,22:00
60,Azerbaijan,10155976,37418,89,551,3,34837,132,2030,,3684,54,967040,95219,3,07/09/2020,22:00
63,Kenya,53981713,35205,102,599,2,21310,80,13296,44,652,11,474477,8790,5,07/09/2020,22:00
65,Serbia,8730698,31941,36,725,1,30637,,579,33,3658,83,984798,112797,4,07/09/2020,22:00
66,Ireland,4947870,29774,102,1777,,23364,,4633,7,6018,359,906432,183196,4,07/09/2020,22:00
67,Austria,9015922,29561,290,746,10,25300,257,3515,29,3279,83,1266223,140443,4,07/09/2020,22:00
70,Czechia,10712697,28374,218,436,,19053,,8885,52,2649,41,966174,90190,4,07/09/2020,22:00
71,Palestine,5122411,26779,652,184,3,17270,427,9325,,5228,36,306621,59859,3,07/09/2020,22:00
69,El Salvador,6492280,26413,105,764,5,16137,322,9512,237,4068,118,332664,51240,1,07/09/2020,22:00
68,Australia,25553915,26322,43,762,9,22603,136,2957,32,1030,30,6691350,261852,,07/09/2020,22:00
80,Paraguay,7148510,22486,,435,,11133,,10918,96,3146,61,209202,29265,2,07/09/2020,22:00
73,Bosnia and Herzegovina,3276931,21660,100,664,9,14830,121,6166,,6610,203,198511,60578,4,07/09/2020,22:00
74,S. Korea,51277457,21296,119,336,2,16297,151,4663,162,415,7,2051297,40004,3,07/09/2020,22:00
83,Lebanon,6819644,20826,400,200,9,6430,291,14196,112,3054,29,588158,86245,3,07/09/2020,22:00
72,Cameroon,26662327,19604,,415,,18448,,741,30,735,16,149000,5588,5,07/09/2020,22:00
85,Libya,6888268,18834,1085,296,11,2126,45,16412,,2734,43,133989,19452,5,07/09/2020,22:00
75,Ivory Coast,26493442,18588,,119,,17472,,997,,702,4,134026,5059,5,07/09/2020,22:00
76,Denmark,5796002,18113,230,628,1,15833,73,1652,3,3125,108,2715380,468492,4,07/09/2020,22:00
77,Bulgaria,6938449,17089,,676,,12157,,4256,54,2463,97,441160,63582,4,07/09/2020,22:00
78,Madagascar,27816200,15352,33,202,2,14184,45,966,51,552,7,61334,2205,5,07/09/2020,22:00
79,North Macedonia,2083358,15127,37,623,6,12486,251,2018,7,7261,299,158003,75841,4,07/09/2020,22:00
81,Senegal,16821378,14014,27,291,1,10037,115,3686,36,833,17,154258,9170,5,07/09/2020,22:00
82,Sudan,44030482,13437,,833,,6730,,5874,,305,19,,,5,07/09/2020,22:00
84,Zambia,18473905,12776,,295,,11674,,807,,692,16,123346,6677,5,07/09/2020,22:00
97,Croatia,4100444,12081,117,201,3,9266,258,2614,19,2946,49,193153,47105,4,07/09/2020,22:00
92,Greece,10413382,11663,139,289,5,3804,,7570,42,1120,28,1037836,99664,4,07/09/2020,22:00
86,Norway,5429056,11462,74,264,,9348,,1850,1,2111,49,777459,143203,4,07/09/2020,22:00
94,Albania,2877205,10406,151,319,3,6186,80,3901,21,3617,111,64329,22358,4,07/09/2020,22:00
87,DRC,90033846,10233,23,260,,9451,12,522,,114,3,,,5,07/09/2020,22:00
89,Guinea,13195186,9798,,61,,8928,,809,24,743,5,25469,1930,5,07/09/2020,22:00
88,Malaysia,32441495,9459,62,128,,9124,9,207,6,292,4,1307454,40302,3,07/09/2020,22:00
90,French Guiana,300043,9355,33,62,,8902,32,391,7,31179,207,56109,187003,2,07/09/2020,22:00
105,Hungary,9655716,8963,576,625,1,3961,3,4377,11,928,65,481424,49859,4,07/09/2020,22:00
93,Tajikistan,9575657,8824,32,70,,7616,35,1138,,922,7,,,3,07/09/2020,22:00
102,Namibia,2549167,8810,125,91,2,3806,20,4913,21,3456,36,71506,28051,5,07/09/2020,22:00
100,Maldives,542256,8667,83,29,,6052,116,2586,12,15983,53,122148,225259,3,07/09/2020,22:00
91,Gabon,2235024,8601,,53,,7424,,1124,2,3848,24,122308,54723,5,07/09/2020,22:00
95,Haiti,11427875,8360,,214,,5933,,2213,,732,19,24502,2144,1,07/09/2020,22:00
96,Finland,5542331,8327,36,336,,7350,,641,1,1502,61,745000,134420,4,07/09/2020,22:00
99,Mauritania,4671115,7142,,160,,6669,,313,3,1529,34,69937,14972,5,07/09/2020,22:00
101,Zimbabwe,14902137,7116,279,208,2,5373,28,1535,,478,14,152262,10217,5,07/09/2020,22:00
98,Luxembourg,627815,6950,,124,,6126,,700,,11070,198,688148,1096100,4,07/09/2020,22:00
103,Malawi,19216846,5614,,175,,3551,,1888,4,292,9,46484,2419,5,07/09/2020,22:00
109,Montenegro,628081,5553,,108,,4231,,1214,,8841,172,52431,83478,4,07/09/2020,22:00
104,Djibouti,990604,5388,,61,,5327,,0,,5439,62,69405,70063,5,07/09/2020,22:00
123,Tunisia,11841268,5041,,93,,1752,,3196,21,426,8,158679,13401,5,07/09/2020,22:00
106,Equatorial Guinea,1410926,4972,,83,,4413,,476,,3524,59,54174,38396,5,07/09/2020,22:00
107,Hong Kong,7508186,4890,11,98,4,4524,14,268,20,651,13,780415,103942,3,07/09/2020,22:00
111,Eswatini,1162365,4853,,94,,3951,,808,11,4175,81,30327,26091,5,07/09/2020,22:00
108,CAR,4844873,4729,,62,,1818,,2849,2,976,13,31239,6448,5,07/09/2020,22:00
110,Nicaragua,6638937,4668,,141,,2913,,1614,,703,21,,,1,07/09/2020,22:00
117,Slovakia,5460138,4636,22,37,,2836,34,1763,18,849,7,357745,65519,4,07/09/2020,22:00
112,Congo,5542044,4628,,102,,1742,,2784,,835,18,,,5,07/09/2020,22:00
118,Mozambique,31408418,4444,,27,,2615,,1802,,141,0.9,104376,3323,5,07/09/2020,22:00
122,Rwanda,13008823,4374,,19,,2235,,2120,,336,1,439893,33815,5,07/09/2020,22:00
113,Cuba,11325315,4352,43,102,1,3642,52,608,2,384,9,439204,38781,1,07/09/2020,22:00
114,Suriname,587598,4346,,85,,3494,,767,12,7396,145,10298,17526,2,07/09/2020,22:00
115,Cabo Verde,557092,4330,,42,,3628,,660,,7773,75,76576,137457,5,07/09/2020,22:00
130,Uganda,45990795,3776,109,44,3,1741,177,1991,,82,1,411666,8951,5,07/09/2020,22:00
116,Thailand,69832687,3445,1,58,,3281,,106,1,49,0.8,749213,10729,3,07/09/2020,22:00
120,Mayotte,273978,3374,,40,,2964,,370,2,12315,146,13000,47449,5,07/09/2020,22:00
119,Somalia,15970713,3362,,97,,2696,,569,,211,6,,,5,07/09/2020,22:00
128,Gambia,2428527,3197,,99,,1315,,1783,,1316,41,13838,5698,5,07/09/2020,22:00
126,Slovenia,2078992,3190,25,135,,2530,47,525,4,1534,65,168859,81222,4,07/09/2020,22:00
132,Syria,17575713,3171,,134,,730,,2307,,180,8,,,3,07/09/2020,22:00
121,Sri Lanka,21429949,3123,,12,,2925,,186,,146,0.6,235221,10976,3,07/09/2020,22:00
145,Jamaica,2963570,3103,79,33,1,958,8,2112,8,1047,11,63252,21343,1,07/09/2020,22:00
125,Lithuania,2714928,3100,17,86,,1955,1,1059,,1142,32,666930,245653,4,07/09/2020,22:00
133,Angola,33043301,2965,,117,,1198,,1650,24,90,4,64747,1959,5,07/09/2020,22:00
124,Mali,20352506,2870,28,127,,2246,8,497,,141,6,41204,2025,5,07/09/2020,22:00
138,Bahamas,393934,2546,40,58,2,976,28,1512,75,6463,147,12833,32577,1,07/09/2020,22:00
127,South Sudan,11217684,2545,1,48,,1290,,1207,,227,4,12044,1074,5,07/09/2020,22:00
129,Estonia,1326702,2532,16,64,,2176,6,292,,1908,48,160423,120919,4,07/09/2020,22:00
141,Jordan,10221710,2478,67,17,1,1817,61,644,3,242,2,903365,88377,3,07/09/2020,22:00
142,Aruba,106850,2449,,14,,1206,,1229,7,22920,131,23251,217604,1,07/09/2020,22:00
153,Réunion,896492,2277,55,13,,1313,,951,,2540,15,35419,39508,5,07/09/2020,22:00
158,Trinidad and Tobago,1400333,2250,,34,,724,,1492,16,1607,24,25041,17882,1,07/09/2020,22:00
131,Guinea-Bissau,1976228,2245,,38,,1127,,1080,5,1136,19,,,5,07/09/2020,22:00
134,Benin,12178963,2213,,40,,1793,,380,,182,3,131073,10762,5,07/09/2020,22:00
135,Iceland,341653,2141,,10,,2050,,81,,6267,29,224180,656163,4,07/09/2020,22:00
148,Botswana,2360105,2126,124,9,1,493,,1624,1,901,4,133971,56765,5,07/09/2020,22:00
140,Malta,441763,2076,37,14,,1690,63,372,2,4699,32,203777,461281,4,07/09/2020,22:00
136,Sierra Leone,8005935,2054,,71,,1611,,372,,257,9,,,5,07/09/2020,22:00
137,Yemen,29942664,1989,2,573,1,1201,1,215,,66,19,,,3,07/09/2020,22:00
139,New Zealand,5002100,1776,4,24,,1634,2,118,4,355,5,818629,163657,,07/09/2020,22:00
146,Georgia,3987722,1684,34,19,,1315,5,350,,422,5,404061,101326,3,07/09/2020,22:00
143,Uruguay,3475973,1679,,45,,1459,,175,3,483,13,185710,53427,2,07/09/2020,22:00
168,Myanmar,54477233,1518,99,8,,388,3,1122,,28,0.1,166433,3055,3,07/09/2020,22:00
144,Cyprus,1208982,1510,1,22,1,1237,,251,5,1249,18,312813,258741,3,07/09/2020,22:00
151,Togo,8313060,1488,,32,,1106,,350,,179,4,70560,8488,5,07/09/2020,22:00
159,Guyana,787257,1468,,46,,954,,468,16,1865,58,9403,11944,2,07/09/2020,22:00
149,Burkina Faso,21003580,1452,,55,,1103,,294,,69,3,,,5,07/09/2020,22:00
147,Latvia,1882182,1429,1,35,,1187,,207,,759,19,265305,140956,4,07/09/2020,22:00
161,Guadeloupe,400137,1363,,18,,336,,1009,7,3406,45,31762,79378,1,07/09/2020,22:00
150,Liberia,5078714,1307,,82,,1182,,43,,257,16,,,5,07/09/2020,22:00
154,Andorra,77288,1261,46,53,,934,6,274,3,16316,686,137457,1778504,4,07/09/2020,22:00
164,Belize,398924,1194,,15,,287,,892,3,2993,38,9421,23616,1,07/09/2020,22:00
152,Niger,24356103,1177,,69,,1091,,17,,48,3,9052,372,5,07/09/2020,22:00
156,Lesotho,2145379,1148,,31,,528,,589,,535,14,15632,7286,5,07/09/2020,22:00
155,Vietnam,97499575,1049,,35,,853,38,161,,11,0.4,1009145,10350,3,07/09/2020,22:00
157,Chad,16508049,1039,,79,,918,,42,,63,5,,,5,07/09/2020,22:00
160,Sao Tome and Principe,219889,898,,15,,859,,24,,4084,68,4105,18669,5,07/09/2020,22:00
177,Martinique,375210,758,,18,,98,,642,5,2020,48,13395,35700,1,07/09/2020,22:00
163,San Marino,33944,716,,42,,660,,14,1,21094,1237,6865,202245,4,07/09/2020,22:00
162,Diamond Princess,,712,,13,,651,,48,4,,,,,,07/09/2020,22:00
179,French Polynesia,281209,694,,,,360,,334,4,2468,,15272,54308,,07/09/2020,22:00
165,Channel Islands,174157,626,,48,,575,,3,1,3594,276,83755,480917,4,07/09/2020,22:00
172,Turks and Caicos,38812,598,,5,,264,,329,2,15408,129,2682,69102,1,07/09/2020,22:00
173,Sint Maarten,42965,511,,19,,302,,190,7,11893,442,2450,57023,1,07/09/2020,22:00
166,Tanzania,60031069,509,,21,,183,,305,7,8,0.3,,,5,07/09/2020,22:00
174,Papua New Guinea,8977386,497,9,5,,232,,260,,55,0.6,15592,1737,,07/09/2020,22:00
167,Taiwan,23824839,493,,7,,473,,13,,21,0.3,88385,3710,3,07/09/2020,22:00
169,Burundi,11952341,462,,1,,357,,104,,39,0.08,24659,2063,5,07/09/2020,22:00
170,Comoros,872898,452,,7,,410,,35,,518,8,,,5,07/09/2020,22:00
171,Faeroe Islands,48898,413,,,,409,30,4,1,8446,,102850,2103358,4,07/09/2020,22:00
175,Mauritius,1272163,356,,10,,335,,11,,280,8,227409,178758,5,07/09/2020,22:00
176,Isle of Man,85116,337,,24,,312,,1,,3959,282,10253,120459,4,07/09/2020,22:00
178,Eritrea,3555333,330,,,,295,,35,,93,,,,5,07/09/2020,22:00
182,Gibraltar,33689,315,,,,273,,42,1,9350,,37031,1099202,4,07/09/2020,22:00
180,Mongolia,3287819,310,,,,296,,14,1,94,,57598,17519,3,07/09/2020,22:00
181,Cambodia,16760978,274,,,,272,,2,1,16,,106529,6356,3,07/09/2020,22:00
184,Saint Martin,38785,239,,6,,79,,154,11,6162,155,2968,76524,1,07/09/2020,22:00
187,Bhutan,773162,230,2,,,151,1,79,,297,,109172,141202,3,07/09/2020,22:00
183,Cayman Islands,65863,205,,1,,204,,0,,3113,15,36000,546589,1,07/09/2020,22:00
186,Barbados,287441,178,,7,,154,,17,,619,24,18205,63335,1,07/09/2020,22:00
185,Bermuda,62234,175,,9,,158,,8,,2812,145,48220,774818,1,07/09/2020,22:00
188,Monaco,39293,147,,1,,102,,44,1,3741,25,51953,1322195,4,07/09/2020,22:00
189,Brunei,438248,145,,3,,139,,3,,331,7,53035,121016,3,07/09/2020,22:00
190,Seychelles,98460,137,1,,,127,,10,,1391,,5200,52813,5,07/09/2020,22:00
191,Liechtenstein,38148,107,,1,,97,,9,,2805,26,900,23592,4,07/09/2020,22:00
195,Curaçao,164218,102,10,1,,45,,56,,621,6,1080,6577,1,07/09/2020,22:00
192,Antigua and Barbuda,98078,95,,3,,91,,1,1,969,31,2066,21065,1,07/09/2020,22:00
202,British Virgin Islands,30268,63,,1,,10,,52,2,2081,33,3713,122671,1,07/09/2020,22:00
193,St. Vincent Grenadines,111006,61,,,,58,,3,,550,,4055,36530,1,07/09/2020,22:00
194,Macao,650943,46,,,,46,,0,,71,,4238,6511,3,07/09/2020,22:00
196,Fiji,897644,31,,2,,24,,5,1,35,2,8646,9632,,07/09/2020,22:00
198,Timor-Leste,1322942,27,,,,25,,2,,20,,5146,3890,3,07/09/2020,22:00
200,New Caledonia,286002,26,,,,23,,3,,91,,12837,44884,,07/09/2020,22:00
197,Saint Lucia,183783,26,,,,26,,0,,141,,5977,32522,1,07/09/2020,22:00
199,Grenada,112620,24,,,,24,,0,,213,,6252,55514,1,07/09/2020,22:00
203,Dominica,72019,22,,,,18,,4,,305,,2077,28840,1,07/09/2020,22:00
201,Laos,7294696,22,,,,21,,1,,3,,41681,5714,3,07/09/2020,22:00
208,Caribbean Netherlands,26268,18,,,,7,,11,,685,,900,34262,1,07/09/2020,22:00
205,St. Barth,9883,18,,,,13,,5,,1821,,2075,209956,1,07/09/2020,22:00
204,Saint Kitts and Nevis,53269,17,,,,17,,0,,319,,1635,30693,1,07/09/2020,22:00
206,Greenland,56788,14,,,,14,,0,,247,,6946,122315,1,07/09/2020,22:00
207,Montserrat,4993,13,,1,,12,,0,,2604,200,328,65692,1,07/09/2020,22:00
209,Falkland Islands,3498,13,,,,13,,0,,3716,,2256,644940,2,07/09/2020,22:00
210,Vatican City,801,12,,,,12,,0,,14981,,,,4,07/09/2020,22:00
211,Western Sahara,599930,10,,1,,8,,1,,17,2,,,5,07/09/2020,22:00
212,MS Zaandam,,9,,2,,,,7,,,,,,,07/09/2020,22:00
213,Saint Pierre Miquelon,5789,9,3,,,5,,4,,1555,,1051,181551,1,07/09/2020,22:00
214,Anguilla,15028,3,,,,3,,0,,200,,808,53766,1,07/09/2020,22:00
215,China,1439323776,85134,12,4634,,80320,18,180,3,59,3,160000000,111163,3,07/09/2020,22:00
1,USA,331367517,6497761,12186,193746,212,3775602,16973,2528413,14567,19609,585,88300152,266472,1,08/09/2020,22:00
3,India,1382530286,4363843,86259,73894,1078,3393583,72163,896366,8944,3156,53,50650128,36636,3,08/09/2020,22:00
2,Brazil,212842596,4150311,2517,127084,83,3355564,,667663,8318,19499,597,14408116,67694,2,08/09/2020,22:00
4,Russia,145946376,1035789,5099,17993,122,850049,6772,167747,2300,7097,123,38758184,265565,4,08/09/2020,22:00
6,Peru,33056487,691575,,29976,,522251,,139348,1488,20921,907,3386625,102450,2,08/09/2020,22:00
8,Colombia,50983652,671848,,21615,,529279,,120954,863,13178,424,2964722,58150,2,08/09/2020,22:00
5,South Africa,59446940,639362,,15004,,566555,,57803,539,10755,252,3808949,64073,5,08/09/2020,22:00
7,Mexico,129184522,637509,3486,67781,223,446715,4447,123013,2836,4935,525,1435703,11114,1,08/09/2020,22:00
9,Spain,46758226,534513,8964,29594,78,,,,1034,11431,633,9987326,213595,4,08/09/2020,22:00
12,Argentina,45273109,488007,,10179,50,366590,9202,111238,2698,10779,225,1412149,31192,2,08/09/2020,22:00
10,Chile,19146844,425541,1267,11682,30,397730,2013,16129,930,22225,610,2669569,139426,2,08/09/2020,22:00
11,Iran,84191615,391112,2302,22542,132,337414,1842,31156,3713,4645,268,3431646,40760,3,08/09/2020,22:00
13,UK,67953144,352560,2460,41586,32,,,,77,5188,612,17619897,259295,4,08/09/2020,22:00
19,France,65300897,335524,6544,30764,38,88226,390,216534,574,5138,471,8500000,130167,4,08/09/2020,22:00
15,Bangladesh,164994746,329251,1892,4552,36,227809,3236,96890,,1996,28,1659697,10059,3,08/09/2020,22:00
14,Saudi Arabia,34913354,322237,781,4137,30,298246,623,19854,1430,9230,118,5406136,154844,3,08/09/2020,22:00
16,Pakistan,221671477,299233,330,6350,5,286157,141,6726,606,1350,29,2802210,12641,3,08/09/2020,22:00
18,Turkey,84507634,283270,1761,6782,52,253245,1093,23243,1159,3352,80,7994029,94595,3,08/09/2020,22:00
17,Italy,60444825,280153,1370,35563,10,210801,563,33789,143,4635,588,9364213,154922,4,08/09/2020,22:00
21,Iraq,40385131,269578,4894,7657,68,206324,3465,55597,505,6675,190,1718157,42544,3,08/09/2020,22:00
20,Germany,83834622,254929,1304,9409,4,227000,,18520,223,3041,112,12383035,147708,4,08/09/2020,22:00
22,Philippines,109850251,241987,3260,3916,26,185178,272,52893,982,2203,36,2873578,26159,3,08/09/2020,22:00
23,Indonesia,274061093,200035,3046,8230,100,142958,2306,48847,,730,30,2484807,9067,3,08/09/2020,22:00
28,Ukraine,43683007,140479,2411,2934,57,63546,940,73999,177,3216,67,1709017,39123,4,08/09/2020,22:00
30,Israel,9197590,135288,1313,1031,5,106297,842,27960,467,14709,112,2488587,270569,3,08/09/2020,22:00
24,Canada,37803923,132680,538,9146,,116900,441,6634,54,3510,242,5841880,154531,1,08/09/2020,22:00
26,Bolivia,11702383,121604,835,7054,46,73150,1661,41400,71,10391,603,253647,21675,2,08/09/2020,22:00
25,Qatar,2807805,120579,231,205,,117497,256,2877,49,42944,73,667936,237885,3,08/09/2020,22:00
27,Ecuador,17692261,110092,,10576,,91242,,8274,424,6223,598,330998,18709,2,08/09/2020,22:00
29,Kazakhstan,18818299,106425,64,1588,,99893,239,4944,221,5655,84,2571562,136652,3,08/09/2020,22:00
31,Egypt,102685534,100041,,5541,,79008,,15492,41,974,54,135000,1315,5,08/09/2020,22:00
32,Dominican Republic,10868152,99898,,1864,,73228,,24806,210,9192,172,394791,36325,1,08/09/2020,22:00
34,Panama,4327225,97578,,2099,,70247,,25232,149,22550,485,369420,85371,1,08/09/2020,22:00
38,Romania,19212864,97033,1136,3967,41,40838,384,52228,460,5050,206,1966290,102342,4,08/09/2020,22:00
37,Kuwait,4282183,91244,857,548,2,81654,617,9042,89,21308,128,648051,151337,3,08/09/2020,22:00
36,Belgium,11599139,88769,402,9909,2,18576,9,60284,52,7653,854,2449055,211141,4,08/09/2020,22:00
35,Oman,5129838,87590,262,742,8,82973,168,3875,161,17075,145,309212,60277,3,08/09/2020,22:00
33,Sweden,10111092,85707,,5838,4,,,,13,8477,577,1124269,111192,4,08/09/2020,22:00
40,Guatemala,17975915,77828,,2862,,66584,,8382,5,4330,159,259883,14457,1,08/09/2020,22:00
42,Netherlands,17142061,76548,964,6244,1,,,,45,4466,364,1648103,96144,4,08/09/2020,22:00
49,Morocco,36991599,75721,1941,1427,33,57239,1143,17055,240,2047,39,2115390,57186,5,08/09/2020,22:00
41,UAE,9912524,75098,644,391,1,66943,410,7764,,7576,39,7704318,777231,3,08/09/2020,22:00
39,Belarus,9448730,73208,177,721,5,71916,33,571,,7748,76,1591247,168409,4,08/09/2020,22:00
44,Japan,126402156,71856,,1363,,62536,,7957,209,568,11,1596561,12631,3,08/09/2020,22:00
43,Poland,37838691,71526,400,2136,12,55910,797,13480,81,1890,56,2841344,75091,4,08/09/2020,22:00
47,Honduras,9933487,64814,50,2023,16,13828,410,48963,36,6525,204,154241,15527,1,08/09/2020,22:00
46,Portugal,10191005,60895,388,1846,3,43146,130,15903,50,5975,181,2153615,211325,4,08/09/2020,22:00
56,Ethiopia,115473464,60784,1136,949,16,22677,888,37158,309,526,8,1078269,9338,5,08/09/2020,22:00
45,Singapore,5858949,57091,47,27,,56461,53,603,,9744,5,2068284,353013,3,08/09/2020,22:00
50,Bahrain,1711870,56076,,202,2,51240,,4634,31,32757,118,1183388,691284,3,08/09/2020,22:00
48,Nigeria,207054356,55160,,1061,,43231,,10868,7,266,5,424186,2049,5,08/09/2020,22:00
57,Venezuela,28420486,54350,,436,,43753,,10161,111,1912,15,1805766,63537,2,08/09/2020,22:00
61,Costa Rica,5102793,48780,,510,,19083,,29187,213,9559,100,166786,32685,1,08/09/2020,22:00
64,Nepal,29232364,48138,902,306,6,32964,2287,14868,,1647,10,788174,26962,3,08/09/2020,22:00
54,Algeria,43995401,46938,285,1571,9,33183,198,12184,35,1067,36,,,5,08/09/2020,22:00
51,Ghana,31190307,45012,143,283,,43898,97,831,5,1443,9,446867,14327,5,08/09/2020,22:00
53,Armenia,2964294,44953,108,903,3,40592,471,3458,,15165,305,221041,74568,3,08/09/2020,22:00
