Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Continent,scrap_date,scrap_time,Country_id,Continent_id,"Tests/
1M pop
"
209,Falkland Islands,"3,494",13,,,,13,,0,,"3,721",,"2,256",,24.08.20,17:10,209,,"645,678"
210,Vatican City,801,12,,,,12,,0,,"14,981",,,,24.08.20,17:10,210,,
211,Western Sahara,"599,366",10,,1,,8,,1,,17,2,,,24.08.20,17:10,211,,
212,MS Zaandam,,9,,2,,,,7,,,,,,24.08.20,17:10,212,,
213,Saint Pierre Miquelon,"5,790",5,,,,1,,4,,864,,,,24.08.20,17:10,213,,
214,Anguilla,"15,023",3,,,,3,,0,,200,,662,,24.08.20,17:10,214,,"44,066"
215,China,"1,439,323,776","84,967",16,"4,634",,"79,925",30,408,15,59,3,"90,410,000",,24.08.20,17:10,215,,"62,814"
1,USA,"331,293,410","5,935,231","19,601","181,822",708,"3,228,785","10,804","2,524,624","16,452","17,915",549,"77,367,087",,25.08.20,23:00,1,,"233,530"
2,Brazil,"212,784,888","3,636,167","8,950","115,646",195,"2,778,709",,"741,812","8,318","17,088",543,"14,144,344",,25.08.20,23:00,2,,"66,473"
3,India,"1,382,011,722","3,231,522","66,641","59,608","1,062","2,467,220","64,119","704,694","8,944","2,338",43,"36,827,520",,25.08.20,23:00,3,,"26,648"
4,Russia,"145,943,991","966,189","4,696","16,568",120,"779,747","6,652","169,874","2,300","6,620",114,"34,800,000",,25.08.20,23:00,4,,"238,448"
5,South Africa,"59,418,339","611,450",,"13,159",,"516,494",,"81,797",539,"10,291",221,"3,564,065",,25.08.20,23:00,5,,"59,983"
6,Peru,"33,038,913","600,438",,"27,813",,"407,301",,"165,324","1,525","18,174",842,"3,006,993",,25.08.20,23:00,6,,"91,014"
7,Mexico,"129,132,739","563,705","3,541","60,800",320,"389,124","5,252","113,781","3,346","4,365",471,"1,263,835",,25.08.20,23:00,7,,"9,787"
8,Colombia,"50,962,919","551,696",,"17,612",,"384,171",,"149,913","1,493","10,825",346,"2,508,972",,25.08.20,23:00,8,,"49,231"
9,Spain,"46,757,536","423,224","2,415","28,924",52,,,,677,"9,051",619,"8,517,446",,25.08.20,23:00,9,,"182,162"
10,Chile,"19,140,575","400,985","1,417","10,958",42,"374,463","1,999","15,564","1,011","20,949",573,"2,255,966",,25.08.20,23:00,10,,"117,863"
11,Iran,"84,150,494","363,363","2,213","20,901",125,"313,058","1,693","29,404","3,839","4,318",248,"3,883,313",,25.08.20,23:00,11,,"46,147"
12,Argentina,"45,257,261","350,867",,"7,402",36,"263,202","6,413","80,263","1,960","7,753",164,"1,127,098",,25.08.20,23:00,12,,"24,904"
13,UK,"67,939,531","327,798","1,184","41,449",16,,,,72,"4,825",610,"15,177,265",,25.08.20,23:00,13,,"223,394"
14,Saudi Arabia,"34,892,601","309,768","1,114","3,722",31,"283,932","1,044","22,114","1,639","8,878",107,"4,792,192",,25.08.20,23:00,14,,"137,341"
15,Bangladesh,"164,932,033","299,628","2,545","4,028",45,"186,756","3,881","108,844",,"1,817",24,"1,470,191",,25.08.20,23:00,15,,"8,914"
16,Pakistan,"221,507,141","293,711",450,"6,255",11,"278,425","1,596","9,031",672,"1,326",28,"2,487,744",,25.08.20,23:00,16,,"11,231"
18,Turkey,"84,472,939","261,194","1,502","6,163",24,"238,795",887,"16,236",811,"3,092",73,"6,521,640",,25.08.20,23:00,18,,"77,204"
17,Italy,"60,448,212","261,174",876,"35,445",4,"206,015",353,"19,714",66,"4,321",586,"8,125,892",,25.08.20,23:00,17,,"134,427"
19,France,"65,295,389","248,158","3,304","30,544",16,"85,524",325,"132,090",410,"3,801",468,"6,000,000",,25.08.20,23:00,19,,"91,890"
20,Germany,"83,824,401","237,238","1,121","9,342",6,"209,600",,"18,296",245,"2,830",111,"10,197,366",,25.08.20,23:00,20,,"121,652"
21,Iraq,"40,350,522","211,947","3,962","6,596",77,"153,761","3,372","51,590",574,"5,253",163,"1,482,187",,25.08.20,23:00,21,,"36,733"
22,Philippines,"109,794,456","197,164","2,965","3,038",34,"132,396",368,"61,730",717,"1,796",28,"2,378,069",,25.08.20,23:00,22,,"21,659"
23,Indonesia,"273,950,524","157,859","2,447","6,858",99,"112,867","1,807","38,134",,576,25,"2,056,166",,25.08.20,23:00,23,,"7,506"
24,Canada,"37,791,278","125,810",163,"9,086",3,"111,862",168,"4,862",62,"3,329",240,"5,169,166",,25.08.20,23:00,24,,"136,782"
25,Qatar,"2,807,805","117,498",232,194,,"114,318",219,"2,986",68,"41,847",69,"599,447",,25.08.20,23:00,25,,"213,493"
26,Bolivia,"11,696,291","110,148",999,"4,578",69,"47,050","1,654","58,520",71,"9,417",391,"234,304",,25.08.20,23:00,26,,"20,032"
27,Ecuador,"17,682,007","109,030",741,"6,368",46,"95,025",147,"7,637",386,"6,166",360,"311,310",,25.08.20,23:00,27,,"17,606"
28,Ukraine,"43,693,004","108,415","1,658","2,318",25,"52,870",,"53,227",177,"2,481",53,"1,436,206",,25.08.20,23:00,28,,"32,870"
30,Israel,"9,197,590","106,245","1,773",858,11,"83,810","2,168","21,577",427,"11,551",93,"2,180,096",,25.08.20,23:00,30,,"237,029"
29,Kazakhstan,"18,809,710","104,902",184,"1,523",,"93,405",807,"9,974",221,"5,577",81,"2,291,327",,25.08.20,23:00,29,,"121,816"
31,Egypt,"102,611,592","97,478",,"5,280",,"66,817",,"25,381",41,950,51,"135,000",,25.08.20,23:00,31,,"1,316"
32,Dominican Republic,"10,863,994","92,217",609,"1,585",12,"62,460",902,"28,172",242,"8,488",146,"350,033",,25.08.20,23:00,32,,"32,220"
34,Panama,"4,324,625","87,485",,"1,906",,"62,185",,"23,394",154,"20,229",441,"308,435",,25.08.20,23:00,34,,"71,321"
33,Sweden,"10,108,688","86,891",,"5,814",5,,,,22,"8,596",575,"1,030,010",,25.08.20,23:00,33,,"101,894"
35,Oman,"5,124,854","84,652",143,642,5,"79,147",235,"4,863",151,"16,518",125,"309,212",,25.08.20,23:00,35,,"60,336"
36,Belgium,"11,597,214","82,092",156,"9,996",4,"18,242",17,"53,854",89,"7,079",862,"2,144,563",,25.08.20,23:00,36,,"184,921"
37,Kuwait,"4,279,766","81,573",613,519,1,"73,402",477,"7,652",95,"19,060",121,"595,049",,25.08.20,23:00,37,,"139,038"
38,Romania,"19,217,747","80,390","1,060","3,367",58,"35,816",299,"41,207",490,"4,183",175,"1,679,614",,25.08.20,23:00,38,,"87,399"
39,Belarus,"9,448,849","70,727",82,652,6,"69,097",172,978,,"7,485",69,"1,480,047",,25.08.20,23:00,39,,"156,638"
40,Guatemala,"17,963,221","69,651","1,118","2,630",19,"57,891",156,"9,130",5,"3,877",146,"225,758",,25.08.20,23:00,40,,"12,568"
41,UAE,"9,907,954","67,621",339,377,1,"58,754",172,"8,490",,"6,825",38,"6,629,995",,25.08.20,23:00,41,,"669,159"
42,Netherlands,"17,140,615","67,543",415,"6,207",5,,,,55,"3,941",362,"1,455,274",,25.08.20,23:00,42,,"84,902"
43,Poland,"37,840,271","63,073",763,"1,977",17,"42,784",336,"18,312",76,"1,667",52,"2,577,726",,25.08.20,23:00,43,,"68,121"
44,Japan,"126,416,901","62,507",,"1,181",,"49,340",,"11,986",259,494,9,"1,333,884",,25.08.20,23:00,44,,"10,551"
45,Singapore,"5,857,192","56,435",31,27,,"54,816",229,"1,592",,"9,635",5,"1,745,928",,25.08.20,23:00,45,,"298,083"
46,Portugal,"10,192,137","55,912",192,"1,805",4,"41,021",141,"13,086",41,"5,486",177,"1,945,123",,25.08.20,23:00,46,,"190,845"
47,Honduras,"9,927,457","55,479",968,"1,683",29,"8,556",24,"45,240",47,"5,588",170,"135,216",,25.08.20,23:00,47,,"13,620"
49,Morocco,"36,974,869","54,528","1,276",955,35,"38,293",815,"15,280",31,"1,475",26,"1,802,170",,25.08.20,23:00,49,,"48,740"
48,Nigeria,"206,858,331","52,548",,"1,004",,"39,257",,"12,287",7,254,5,"379,542",,25.08.20,23:00,48,,"1,835"
50,Bahrain,"1,709,594","49,719",,186,1,"46,311",,"3,222",33,"29,082",109,"1,048,935",,25.08.20,23:00,50,,"613,558"
51,Ghana,"31,165,447","43,717",95,270,7,"41,843",148,"1,604",5,"1,403",9,"436,253",,25.08.20,23:00,51,,"13,998"
56,Ethiopia,"115,364,208","43,688","1,545",709,17,"15,796",534,"27,183",290,379,6,"794,686",,25.08.20,23:00,56,,"6,888"
52,Kyrgyzstan,"6,539,777","43,245",119,"1,057",,"36,925",310,"5,263",24,"6,613",162,"267,718",,25.08.20,23:00,52,,"40,937"
53,Armenia,"2,964,083","42,936",111,858,4,"36,475",426,"5,603",,"14,485",289,"196,873",,25.08.20,23:00,53,,"66,420"
54,Algeria,"43,965,072","42,228",370,"1,456",10,"29,369",,"11,403",41,960,33,,,25.08.20,23:00,54,,
57,Venezuela,"28,423,554","40,338",,337,,"31,080",,"8,921",86,"1,419",12,"1,706,093",,25.08.20,23:00,57,,"60,024"
55,Switzerland,"8,664,061","40,262",202,"2,002",1,"34,400",,"3,860",15,"4,647",231,"948,439",,25.08.20,23:00,55,,"109,468"
58,Uzbekistan,"33,539,892","39,641",293,284,4,"35,869",318,"3,488",249,"1,182",8,"1,377,915",,25.08.20,23:00,58,,"41,083"
59,Afghanistan,"39,052,669","38,070",16,"1,397",8,"28,440",80,"8,233",31,975,36,"101,377",,25.08.20,23:00,59,,"2,596"
60,Azerbaijan,"10,152,733","35,559",133,521,2,"33,190",86,"1,848",,"3,502",51,"885,279",,25.08.20,23:00,60,,"87,196"
61,Costa Rica,"5,101,016","35,305",842,376,14,"13,072",314,"21,857",144,"6,921",74,"133,005",,25.08.20,23:00,61,,"26,074"
62,Moldova,"4,032,524","34,358",530,960,15,"23,869",299,"9,529",575,"8,520",238,"183,923",,25.08.20,23:00,62,,"45,610"
64,Nepal,"29,212,293","33,533",855,164,7,"19,119",313,"14,250",,"1,148",6,"904,802",,25.08.20,23:00,64,,"30,973"
63,Kenya,"53,939,546","32,803",246,559,5,"19,055",160,"13,189",44,608,10,"429,513",,25.08.20,23:00,63,,"7,963"
65,Serbia,"8,731,942","30,820",106,705,4,"29,132",104,983,36,"3,530",81,"885,575",,25.08.20,23:00,65,,"101,418"
66,Ireland,"4,945,912","28,201",85,"1,777",,"23,364",,"3,060",5,"5,702",359,"782,633",,25.08.20,23:00,66,,"158,238"
67,Austria,"9,014,100","25,706",211,733,,"21,888",231,"3,085",23,"2,852",81,"1,110,089",,25.08.20,23:00,67,,"123,150"
68,Australia,"25,543,410","25,053",137,525,8,"19,603",,"4,925",42,981,21,"5,789,846",,25.08.20,23:00,68,,"226,667"
69,El Salvador,"6,491,120","24,986",175,678,9,"12,717",225,"11,591",304,"3,849",104,"300,534",,25.08.20,23:00,69,,"46,299"
70,Czechia,"10,711,994","22,414",233,416,1,"16,650",274,"5,348",22,"2,092",39,"852,414",,25.08.20,23:00,70,,"79,576"
71,Palestine,"5,118,188","19,678",465,133,,"13,162","1,292","6,383",,"3,845",26,"214,862",,25.08.20,23:00,71,,"41,980"
72,Cameroon,"26,638,785","18,973",211,410,2,"16,540",,"2,023",30,712,15,"149,000",,25.08.20,23:00,72,,"5,593"
73,Bosnia and Herzegovina,"3,277,651","18,326",297,560,13,"12,081",220,"5,685",,"5,591",171,"174,907",,25.08.20,23:00,73,,"53,364"
74,S. Korea,"51,275,895","17,945",280,310,1,"14,286",67,"3,349",38,350,6,"1,825,837",,25.08.20,23:00,74,,"35,608"
75,Ivory Coast,"26,470,171","17,506",,114,,"15,633",,"1,759",,661,4,"121,286",,25.08.20,23:00,75,,"4,582"
76,Denmark,"5,795,279","16,480",83,623,,"14,465",155,"1,392",3,"2,844",108,"2,244,803",,25.08.20,23:00,76,,"387,350"
77,Bulgaria,"6,940,296","15,386",,563,,"10,497",,"4,326",65,"2,217",81,"374,374",,25.08.20,23:00,77,,"53,942"
78,Madagascar,"27,790,833","14,475",73,178,,"13,492",56,805,75,521,6,"55,726",,25.08.20,23:00,78,,"2,005"
79,North Macedonia,"2,083,361","13,799",126,573,5,"10,210",60,"3,016",7,"6,623",275,"140,093",,25.08.20,23:00,79,,"67,244"
83,Lebanon,"6,820,724","13,687",532,138,12,"3,723",19,"9,826",75,"2,007",20,"476,823",,25.08.20,23:00,83,,"69,908"
80,Paraguay,"7,145,399","13,602",,219,,"7,649",,"5,734",66,"1,904",31,"175,652",,25.08.20,23:00,80,,"24,583"
81,Senegal,"16,805,651","13,056",43,274,2,"8,715",120,"4,067",45,777,16,"138,648",,25.08.20,23:00,81,,"8,250"
82,Sudan,"43,994,021","12,974",71,819,1,"6,557",19,"5,598",,295,19,401,,25.08.20,23:00,82,,9
85,Libya,"6,884,949","11,281",272,203,4,"1,112",16,"9,966",,"1,639",29,"96,524",,25.08.20,23:00,85,,"14,020"
84,Zambia,"18,455,547","11,148",,280,,"10,208",,660,,604,15,"106,795",,25.08.20,23:00,84,,"5,787"
86,Norway,"5,427,553","10,426",31,264,,"9,150",,"1,012",1,"1,921",49,"640,575",,25.08.20,23:00,86,,"118,023"
87,DRC,"89,936,697","9,891",49,251,,"8,972",19,668,,110,3,,,25.08.20,23:00,87,,
88,Malaysia,"32,426,766","9,285",11,125,,"8,971",6,189,8,286,4,"1,182,845",,25.08.20,23:00,88,,"36,477"
89,Guinea,"13,182,488","9,076",,55,,"7,928",,"1,093",24,688,4,"21,504",,25.08.20,23:00,89,,"1,631"
92,Greece,"10,415,181","8,987",168,243,1,"3,804",,"4,940",31,863,23,"872,550",,25.08.20,23:00,92,,"83,777"
90,French Guiana,"299,767","8,904",29,56,,"8,399",36,449,17,"29,703",187,"50,286",,25.08.20,23:00,90,,"167,750"
94,Albania,"2,877,316","8,759",154,259,5,"4,530",117,"3,970",19,"3,044",90,"53,475",,25.08.20,23:00,94,,"18,585"
97,Croatia,"4,101,338","8,530",219,175,2,"6,124",198,"2,231",9,"2,080",43,"154,159",,25.08.20,23:00,97,,"37,587"
91,Gabon,"2,233,153","8,409",,53,,"6,959",,"1,397",2,"3,766",24,"109,360",,25.08.20,23:00,91,,"48,971"
93,Tajikistan,"9,568,029","8,379",33,67,,"7,179",37,"1,133",,876,7,,,25.08.20,23:00,93,,
95,Haiti,"11,422,938","8,112",2,196,,"5,624",,"2,292",,710,17,"22,501",,25.08.20,23:00,95,,"1,970"
96,Finland,"5,542,026","7,981",43,335,,"7,100",,546,1,"1,440",60,"574,141",,25.08.20,23:00,96,,"103,598"
98,Luxembourg,"627,453","7,794",,124,,"7,106",,564,1,"12,422",198,"730,208",,25.08.20,23:00,98,,"1,163,765"
100,Maldives,"541,917","7,047",135,28,1,"4,439",142,"2,580",12,"13,004",52,"105,855",,25.08.20,23:00,100,,"195,334"
99,Mauritania,"4,666,759","6,928",,158,,"6,282",,488,3,"1,485",34,"69,161",,25.08.20,23:00,99,,"14,820"
101,Zimbabwe,"14,894,448","6,196",126,166,11,"4,961",11,"1,069",,416,11,"149,748",,25.08.20,23:00,101,,"10,054"
102,Namibia,"2,547,530","6,160",130,57,1,"2,732",169,"3,371",11,"2,418",22,"53,387",,25.08.20,23:00,102,,"20,956"
103,Malawi,"19,199,230","5,419",,169,,"3,059",,"2,191",4,282,9,"42,821",,25.08.20,23:00,103,,"2,230"
104,Djibouti,"990,093","5,383",,60,,"5,282",9,41,,"5,437",61,"65,651",,25.08.20,23:00,104,,"66,308"
105,Hungary,"9,656,583","5,215",24,614,1,"3,716",21,885,7,540,64,"400,442",,25.08.20,23:00,105,,"41,468"
106,Equatorial Guinea,"1,409,280","4,926",,83,,"3,795",,"1,048",2,"3,495",59,"50,481",,25.08.20,23:00,106,,"35,820"
107,Hong Kong,"7,506,029","4,711",19,77,,"4,108",56,526,27,628,10,"780,415",,25.08.20,23:00,107,,"103,972"
108,CAR,"4,841,887","4,679",,61,,"1,755",,"2,863",2,966,13,"30,775",,25.08.20,23:00,108,,"6,356"
109,Montenegro,"628,078","4,378",,84,,"3,420",,874,,"6,970",134,"45,840",,25.08.20,23:00,109,,"72,985"
110,Nicaragua,"6,636,138","4,311",,133,,"2,913",,"1,265",,650,20,,,25.08.20,23:00,110,,
111,Eswatini,"1,161,938","4,304",,85,,"2,936",,"1,283",11,"3,704",73,"28,694",,25.08.20,23:00,111,,"24,695"
112,Congo,"5,537,206","3,979",,78,,"1,742",,"2,159",,719,14,,,25.08.20,23:00,112,,
113,Cuba,"11,325,560","3,717",,91,,"3,079",,547,2,328,8,"365,353",,25.08.20,23:00,113,,"32,259"
114,Suriname,"587,412","3,632",,60,,"2,758",,814,21,"6,183",102,"6,929",,25.08.20,23:00,114,,"11,796"
115,Cabo Verde,"556,877","3,532",,37,,"2,599",,896,,"6,343",66,"74,177",,25.08.20,23:00,115,,"133,202"
118,Mozambique,"31,377,195","3,508",68,21,,"1,809",148,"1,678",,112,0.7,"89,158",,25.08.20,23:00,118,,"2,841"
117,Slovakia,"5,460,045","3,452",28,33,,"2,167",14,"1,252",10,632,6,"312,822",,25.08.20,23:00,117,,"57,293"
116,Thailand,"69,826,484","3,402",5,58,,"3,229",7,115,1,49,0.8,"749,213",,25.08.20,23:00,116,,"10,730"
122,Rwanda,"12,997,384","3,306",,14,,"1,785",,"1,507",,254,1,"371,886",,25.08.20,23:00,122,,"28,612"
119,Somalia,"15,954,903","3,269",,93,,"2,443",,733,,205,6,,,25.08.20,23:00,119,,
120,Mayotte,"273,743","3,237",,39,,"2,964",,234,1,"11,825",142,"13,000",,25.08.20,23:00,120,,"47,490"
121,Sri Lanka,"21,426,767","2,971",12,12,,"2,816",5,143,1,139,0.6,"208,397",,25.08.20,23:00,121,,"9,726"
123,Tunisia,"11,836,879","2,893",,71,,"1,454",,"1,368",8,244,6,"126,596",,25.08.20,23:00,123,,"10,695"
124,Mali,"20,331,704","2,708",,125,,"2,025",,558,,133,6,"34,574",,25.08.20,23:00,124,,"1,700"
125,Lithuania,"2,716,267","2,694",21,85,,"1,785",19,824,5,992,31,"613,324",,25.08.20,23:00,125,,"225,797"
126,Slovenia,"2,078,982","2,686",21,133,,"2,139",17,414,,"1,292",64,"152,063",,25.08.20,23:00,126,,"73,143"
128,Gambia,"2,426,106","2,686",101,90,3,601,111,"1,995",,"1,107",37,"11,925",,25.08.20,23:00,128,,"4,915"
127,South Sudan,"11,213,024","2,507",3,47,,"1,290",,"1,170",,224,4,"12,044",,25.08.20,23:00,127,,"1,074"
130,Uganda,"45,939,238","2,426",64,25,3,"1,267",19,"1,134",,53,0.5,"355,057",,25.08.20,23:00,130,,"7,729"
129,Estonia,"1,326,671","2,294",19,64,,"2,038",13,192,,"1,729",48,"142,160",,25.08.20,23:00,129,,"107,155"
132,Syria,"17,560,569","2,293",,92,,519,,"1,682",,131,5,,,25.08.20,23:00,132,,
133,Angola,"33,006,817","2,222",,100,,877,,"1,245",24,67,3,"64,747",,25.08.20,23:00,133,,"1,962"
131,Guinea-Bissau,"1,974,571","2,149",,33,,"1,015",,"1,101",5,"1,088",17,"1,500",,25.08.20,23:00,131,,760
134,Benin,"12,167,646","2,115",,39,,"1,705",,371,,174,3,"107,057",,25.08.20,23:00,134,,"8,798"
135,Iceland,"341,574","2,077",4,10,,"1,953",7,114,,"6,081",29,"203,085",,25.08.20,23:00,135,,"594,556"
136,Sierra Leone,"8,000,162","1,997",,69,,"1,557",,371,,250,9,,,25.08.20,23:00,136,,
137,Yemen,"29,919,278","1,916",,555,,"1,090",,271,,64,19,120,,25.08.20,23:00,137,,4
138,Bahamas,"393,800","1,798",,46,,634,,"1,118",83,"4,566",117,"10,170",,25.08.20,23:00,138,,"25,825"
141,Jordan,"10,218,115","1,716",77,14,,"1,344",9,358,3,168,1,"763,137",,25.08.20,23:00,141,,"74,685"
140,Malta,"441,721","1,705",38,10,,"1,029",52,666,,"3,860",23,"177,518",,25.08.20,23:00,140,,"401,878"
139,New Zealand,"5,002,100","1,690",7,22,,"1,539",1,129,9,338,4,"701,504",,25.08.20,23:00,139,,"140,242"
142,Aruba,"106,834","1,628",,7,,461,,"1,160",5,"15,239",66,"19,314",,25.08.20,23:00,142,,"180,785"
145,Jamaica,"2,963,112","1,612",83,16,,819,,777,3,544,5,"54,055",,25.08.20,23:00,145,,"18,243"
148,Botswana,"2,358,415","1,562",,3,,199,,"1,360",1,662,1,"106,284",,25.08.20,23:00,148,,"45,066"
143,Uruguay,"3,475,547","1,533",,42,,"1,295",,196,4,441,12,"161,637",,25.08.20,23:00,143,,"46,507"
144,Cyprus,"1,208,670","1,451",,20,,878,,553,5,"1,200",17,"280,445",,25.08.20,23:00,144,,"232,028"
146,Georgia,"3,987,993","1,429",8,19,1,"1,150",13,260,,358,5,"341,166",,25.08.20,23:00,146,,"85,548"
147,Latvia,"1,882,918","1,342",5,33,,"1,135",42,174,,713,18,"240,533",,25.08.20,23:00,147,,"127,745"
149,Burkina Faso,"20,983,146","1,338",,55,,"1,050",,233,,64,3,,,25.08.20,23:00,149,,
150,Liberia,"5,074,480","1,295",5,82,,821,2,392,,255,16,,,25.08.20,23:00,150,,
151,Togo,"8,306,150","1,295",,27,,914,,354,2,156,3,"59,179",,25.08.20,23:00,151,,"7,125"
153,Réunion,"896,265","1,244",,6,,692,,546,3,"1,388",7,"35,419",,25.08.20,23:00,153,,"39,518"
158,Trinidad and Tobago,"1,400,172","1,184",85,15,,178,13,991,6,846,11,"20,101",,25.08.20,23:00,158,,"14,356"
152,Niger,"24,324,790","1,172",,69,,"1,084",,19,,48,3,"9,052",,25.08.20,23:00,152,,372
154,Andorra,"77,284","1,060",,53,,877,,130,1,"13,716",686,"137,457",,25.08.20,23:00,154,,"1,778,596"
156,Lesotho,"2,144,777","1,049",34,30,,472,,547,,489,14,"13,330",,25.08.20,23:00,156,,"6,215"
159,Guyana,"787,122","1,029",,31,,510,,488,13,"1,307",39,"7,234",,25.08.20,23:00,159,,"9,190"
155,Vietnam,"97,468,499","1,029",7,27,,592,5,410,,11,0.3,"1,009,145",,25.08.20,23:00,155,,"10,354"
157,Chad,"16,491,240",995,8,77,1,871,1,47,,60,5,,,25.08.20,23:00,157,,
160,Sao Tome and Principe,"219,744",892,,15,,832,,45,,"4,059",68,"3,492",,25.08.20,23:00,160,,"15,891"
161,Guadeloupe,"400,134",771,,15,,289,,467,6,"1,927",37,"26,290",,25.08.20,23:00,161,,"65,703"
164,Belize,"398,667",713,,10,,45,,658,8,"1,788",25,"6,639",,25.08.20,23:00,164,,"16,653"
162,Diamond Princess,,712,,13,,651,,48,4,,,,,25.08.20,23:00,162,,
163,San Marino,"33,942",710,6,42,,658,1,10,,"20,918","1,237","6,678",,25.08.20,23:00,163,,"196,747"
165,Channel Islands,"174,101",620,4,48,,545,,27,,"3,561",276,"68,985",,25.08.20,23:00,165,,"396,236"
166,Tanzania,"59,970,394",509,,21,,183,,305,7,8,0.4,,,25.08.20,23:00,166,,
168,Myanmar,"54,464,298",504,30,6,,341,,157,,9,0.1,"146,037",,25.08.20,23:00,168,,"2,681"
167,Taiwan,"23,823,312",487,,7,,457,,23,,20,0.3,"86,023",,25.08.20,23:00,167,,"3,611"
177,Martinique,"375,221",464,,16,,98,,350,2,"1,237",43,"12,227",,25.08.20,23:00,177,,"32,586"
169,Burundi,"11,939,708",430,,1,,345,,84,,36,0.08,"22,093",,25.08.20,23:00,169,,"1,850"
174,Papua New Guinea,"8,971,357",419,18,4,,232,,183,,47,0.4,"14,676",,25.08.20,23:00,174,,"1,636"
170,Comoros,"872,239",417,,7,,396,,14,,478,8,,,25.08.20,23:00,170,,
171,Faeroe Islands,"48,891",411,1,,,344,7,67,5,"8,406",,"88,779",,25.08.20,23:00,171,,"1,815,856"
173,Sint Maarten,"42,948",408,,17,,147,,244,8,"9,500",396,"2,184",,25.08.20,23:00,173,,"50,852"
172,Turks and Caicos,"38,794",383,,2,,102,,279,3,"9,873",52,"2,083",,25.08.20,23:00,172,,"53,694"
179,French Polynesia,"281,151",372,,,,148,,224,2,"1,323",,"9,912",,25.08.20,23:00,179,,"35,255"
175,Mauritius,"1,272,088",347,,10,,335,,2,,273,8,"205,285",,25.08.20,23:00,175,,"161,376"
176,Isle of Man,"85,101",336,,24,,312,,0,,"3,948",282,"9,483",,25.08.20,23:00,176,,"111,432"
178,Eritrea,"3,553,589",315,9,,,276,2,39,,89,,,,25.08.20,23:00,178,,
180,Mongolia,"3,285,943",298,,,,289,,9,1,91,,"50,613",,25.08.20,23:00,180,,"15,403"
181,Cambodia,"16,752,757",273,,,,263,,10,1,16,,"89,953",,25.08.20,23:00,181,,"5,369"
182,Gibraltar,"33,689",256,8,,,203,,53,,"7,599",,"31,240",,25.08.20,23:00,182,,"927,306"
183,Cayman Islands,"65,835",205,,1,,202,,2,,"3,114",15,"34,208",,25.08.20,23:00,183,,"519,602"
184,Saint Martin,"38,761",176,,5,,52,,119,11,"4,541",129,"2,449",,25.08.20,23:00,184,,"63,182"
185,Bermuda,"62,243",168,,9,,150,,9,,"2,699",145,"39,372",,25.08.20,23:00,185,,"632,553"
186,Barbados,"287,428",161,,7,,132,,22,,560,24,"15,717",,25.08.20,23:00,186,,"54,682"
187,Bhutan,"772,860",156,1,,,117,2,39,,202,,"86,859",,25.08.20,23:00,187,,"112,386"
189,Brunei,"438,099",144,1,3,,139,,2,,329,7,"49,856",,25.08.20,23:00,189,,"113,801"
190,Seychelles,"98,438",136,4,,,127,1,9,,"1,382",,,,25.08.20,23:00,190,,
188,Monaco,"39,284",121,6,1,,85,1,35,1,"3,080",25,"51,953",,25.08.20,23:00,188,,"1,322,498"
191,Liechtenstein,"38,145",102,2,1,,94,4,7,,"2,674",26,900,,25.08.20,23:00,191,,"23,594"
192,Antigua and Barbuda,"98,050",94,,3,,89,,2,1,959,31,"1,775",,25.08.20,23:00,192,,"18,103"
193,St. Vincent Grenadines,"110,993",58,,,,56,,2,,523,,"3,039",,25.08.20,23:00,193,,"27,380"
195,Curaçao,"164,194",47,4,1,,34,,12,,286,6,"1,080",,25.08.20,23:00,195,,"6,578"
194,Macao,"650,629",46,,,,46,,0,,71,,"4,071",,25.08.20,23:00,194,,"6,257"
196,Fiji,"897,414",28,,1,,23,,4,,31,1,"6,693",,25.08.20,23:00,196,,"7,458"
202,British Virgin Islands,"30,261",26,5,1,,8,,17,,859,33,"2,092",,25.08.20,23:00,202,,"69,132"
197,Saint Lucia,"183,753",26,,,,25,,1,,141,,"4,946",,25.08.20,23:00,197,,"26,917"
198,Timor-Leste,"1,322,049",26,,,,25,,1,,20,,"5,146",,25.08.20,23:00,198,,"3,892"
199,Grenada,"112,601",24,,,,24,,0,,213,,"6,252",,25.08.20,23:00,199,,"55,523"
200,New Caledonia,"285,904",23,,,,23,,0,,80,,"12,237",,25.08.20,23:00,200,,"42,801"
201,Laos,"7,290,945",22,,,,21,1,1,,3,,"37,151",,25.08.20,23:00,201,,"5,095"
203,Dominica,"72,013",20,,,,18,,2,,278,,"2,022",,25.08.20,23:00,203,,"28,078"
204,Saint Kitts and Nevis,"53,255",17,,,,17,,0,,319,,"1,430",,25.08.20,23:00,204,,"26,852"
205,St. Barth,"9,882",16,,,,9,,7,,"1,619",,"1,699",,25.08.20,23:00,205,,"171,929"
206,Greenland,"56,785",14,,,,14,,0,,247,,"6,591",,25.08.20,23:00,206,,"116,069"
207,Montserrat,"4,992",13,,1,,12,,0,,"2,604",200,61,,25.08.20,23:00,207,,"12,220"
208,Caribbean Netherlands,"26,259",13,,,,7,,6,,495,,424,,25.08.20,23:00,208,,"16,147"
209,Falkland Islands,"3,494",13,,,,13,,0,,"3,721",,"2,256",,25.08.20,23:00,209,,"645,678"
